exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,normalized_num_actions
expv4,training,0a2bc7440a3e9429c42d42eab82f8449,0a2bc7440a3e9429c42d42eab82f8449_a68b268e.json,a68b268e.json,5,1,26,true,|7778|4774|7777|7848|,"Create a 4x4 grid. Copy the orange pattern into it. If a square is not filled, fill it yellow if yellow in the input. If not filled, fill a square light blue if light blue in the input. If not filled, fill a square pink if pink in the input.","Create a 4x4 grid. Copy the orange pattern into it. If a square is not filled, fill it yellow if yellow in the input. If not filled, fill a square light blue if light blue in the input. If not filled, fill a square pink if pink in the input.",true,0.981132
expv4,training,a6424e5763277004b734ae5cfdeba15f,a6424e5763277004b734ae5cfdeba15f_f35d900a.json,f35d900a.json,2,1,62,true,|000000000000000000|000000000000000000|000000000000000000|011100000004440000|014150505054140000|011100000004440000|005000000000500000|000000000000000000|005000000000500000|000000000000000000|000000000000000000|005000000000500000|000000000000000000|005000000000500000|044400000001110000|041450505051410000|044400000001110000|,Put the opposing colors around the original dots. A grey square goes every other space to connect the middle of the circle grids together.,Put the opposing colors around the original dots. A grey square goes every other space to connect the middle of the circle grids together.,true,0.823009
expv4,training,a6424e5763277004b734ae5cfdeba15f,a6424e5763277004b734ae5cfdeba15f_f5b8619d.json,f5b8619d.json,3,1,54,true,|80388038|80888088|80838083|30883088|80388038|80888088|80838083|30883088|,The original pattern is duplicated four times. The vertical lines with any colored square is filled in with light blue.,The original pattern is duplicated four times. The vertical lines with any colored square is filled in with light blue.,true,0.881306
expv4,training,643e47b726f94dda373cb2ca39739181,643e47b726f94dda373cb2ca39739181_a5f85a15.json,a5f85a15.json,2,1,21,true,|000060000000|600004000000|040000600000|006000040000|000400006000|000060000400|000004000060|000000600004|600000040000|040000006000|006000000400|000400000060|,"I copied the input, and then I started highlighting each diagonal line  with yellow squares with every other square. I skipped the first square, and then I alternated until the end of each line.","I copied the input, and then I started highlighting each diagonal line  with yellow squares with every other square. I skipped the first square, and then I alternated until the end of each line.",true,0.890909
expv4,training,643e47b726f94dda373cb2ca39739181,643e47b726f94dda373cb2ca39739181_a61ba2ce.json,a61ba2ce.json,3,1,27,true,|3388|3008|1006|1166|,I resized the grid to 4 by 4 squares first. Then I took each pattern from the original and made sure that color of the pattern was put on the edge of the new grid in the exact same pattern vertically and horizontally.,I resized the grid to 4 by 4 squares first. Then I took each pattern from the original and made sure that color of the pattern was put on the edge of the new grid in the exact same pattern vertically and horizontally.,true,0.915254
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_846bdb03.json,846bdb03.json,1,1,39,true,|40000004|20028088|22228888|20200088|22200088|40000004|,The output grid must be the size of the 4 yellow blocks in the test input grid.  The other shape must have the colors line up with the colors between the yellow blocks.,The output grid must be the size of the 4 yellow blocks in the test input grid.  The other shape must have the colors line up with the colors between the yellow blocks.,true,0.921260
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_cce03e0d.json,cce03e0d.json,2,1,44,true,|000122122|000201201|000120120|122000000|201000000|120000000|000122000|000201000|000120000|,The 3x3 grid becomes 9x9 and should be though of as 9 blocks of 3x3.  The test input grid must be replicated in each 3x3 area where the red blocks are located in the test grid.,The 3x3 grid becomes 9x9 and should be though of as 9 blocks of 3x3.  The test input grid must be replicated in each 3x3 area where the red blocks are located in the test grid.,true,0.754286
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_363442ee.json,363442ee.json,3,1,89,true,|3395000339339|8445000844844|8985000898898|0005339000339|0005844000844|0005898000898|0005339339000|0005844844000|0005898898000|,The colored section in the top left must be replicated where the blue blocks are on the right side in the test input.,The colored section in the top left must be replicated where the blue blocks are on the right side in the test input.,true,0.956989
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_56dc2b01.json,56dc2b01.json,4,1,25,true,|000020338000000000|000023038000000000|000023338000000000|000023008000000000|,The green blocks are moved against the red blocks and then a border of light blue blocks goes against those green blocks.,The green blocks are moved against the red blocks and then a border of light blue blocks goes against those green blocks.,true,0.986842
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_469497ad.json,469497ad.json,6,1,129,true,|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000066666666660000088888|0000200000000002000011111|0002000000000000200011111|0020000000000000020011111|0200000000000000002011111|2000000000000000000211111|0000000000000000000077777|0000000000000000000077777|0000000000000000000077777|0000000000000000000077777|0000000000000000000077777|8888888888111117777799999|8888888888111117777799999|8888888888111117777799999|8888888888111117777799999|8888888888111117777799999|,"depending on the number of colors in the test input, the output grid must become larger if there are more colors.  All colors are expanded and then a red diagonal line is made from the original solid block.","depending on the number of colors in the test input, the output grid must become larger if there are more colors.  All colors are expanded and then a red diagonal line is made from the original solid block.",true,1.000000
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_a2fd1cf0.json,a2fd1cf0.json,7,1,30,true,|00000000000000|00000000000000|02888888888000|00000000008000|00000000008000|00000000008000|00000000008000|00000000008000|00000000008000|00000000008000|00000000003000|00000000000000|,The exact size of the grid is copied and then a light blue line is drawn at a 90 degree angle going from the red block to the green block.,The exact size of the grid is copied and then a light blue line is drawn at a 90 degree angle going from the red block to the green block.,true,1.458333
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_6d0aefbc.json,6d0aefbc.json,8,1,27,true,|686686|868868|161161|,The grid becomes twice as wide and the original test out put is placed on the left side.  Then it is mirrored on the right side.,The grid becomes twice as wide and the original test out put is placed on the left side.  Then it is mirrored on the right side.,true,0.609023
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_d9f24cd1.json,d9f24cd1.json,9,1,43,true,|0020020020|0020020020|0020020520|0020020020|0520020020|0220020020|0200520020|0200220020|0200200020|0200200020|,"The exact same blocks are copied to the output.  Then the red blocks are extended as a line upwards.  If they run into a grey block, they must turn right one block and then keep continuing upwards.","The exact same blocks are copied to the output.  Then the red blocks are extended as a line upwards.  If they run into a grey block, they must turn right one block and then keep continuing upwards.",true,1.206633
expv1,training,104e63de43442ce89c5839f8712b6583,104e63de43442ce89c5839f8712b6583_e6721834.json,e6721834.json,10,1,51,true,|444444444444|444444444444|444488888444|444488818444|444488881444|444444444444|488188444444|418888444444|488188444444|444444444444|444444444444|444444444444|,"The half of the grid with the individual blocks is copied to the output.  Then, the surrounding blocks from the other half of the grid are matched up to it.","The half of the grid with the individual blocks is copied to the output.  Then, the surrounding blocks from the other half of the grid are matched up to it.",true,1.118421
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_ae4f1146.json,ae4f1146.json,1,1,23,true,|118|811|118|,Copy the block with the most darker blue tiles.,Copy the block with the most darker blue tiles.,true,1.293750
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_d06dbe63.json,d06dbe63.json,2,1,45,true,|0000000005000|0000000555000|0000000500000|0000055500000|0000050000000|0000080000000|0000050000000|0005550000000|0005000000000|0555000000000|0500000000000|5500000000000|0000000000000|,"From the blue tile going up, color the next 2 tiles gray, then going right, color the next two tiles gray, repeat until border is reached. From the blue tile going down, color the next 2 tiles gray, then going left, color the next two tiles gray, repeat until border is reached.","From the blue tile going up, color the next 2 tiles gray, then going right, color the next two tiles gray, repeat until border is reached. From the blue tile going down, color the next 2 tiles gray, then going left, color the next two tiles gray, repeat until border is reached.",true,1.282051
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_3de23699.json,3de23699.json,3,1,34,true,|0000000000|0200002200|0200000000|0002000000|0002220000|0000020020|0000000020|0000220000|,Set width and height to be 2 tiles less than border shown by the four outer corners. Copy the inner tiles and color them the same as the outer corners.,Set width and height to be 2 tiles less than border shown by the four outer corners. Copy the inner tiles and color them the same as the outer corners.,true,1.000000
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_681b3aeb.json,681b3aeb.json,4,1,17,true,|882|822|888|,Form a square with the colored tiles given.,Form a square with the colored tiles given.,true,1.014925
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_2204b7a8.json,2204b7a8.json,5,1,29,true,|5500000004|5000040044|5000000004|5005000004|5000004004|5005000004|5000000004|5000500004|5050004004|5000000004|,View the grid in terms of halves based on the colored bars. Color half the inner tiles based on the closest bar color and the other half using the other bar color.,View the grid in terms of halves based on the colored bars. Color half the inner tiles based on the closest bar color and the other half using the other bar color.,true,1.380952
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_f8b3ba0a.json,f8b3ba0a.json,6,1,13,true,|4|1|8|,Ignore the color of the most abundant tiles. Focus on the other three colors and create a column with them. The colors are ordered from most used to least used.,Ignore the color of the most abundant tiles. Focus on the other three colors and create a column with them. The colors are ordered from most used to least used.,true,0.832512
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_8e5a5113.json,8e5a5113.json,7,1,20,true,|33952935992|99959935999|29959995933|,"Keep the first block the same, then rotate 90 degrees for the second block, rotate again 90 degrees for last block.","Keep the first block the same, then rotate 90 degrees for the second block, rotate again 90 degrees for last block.",true,0.560748
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_b7249182.json,b7249182.json,8,1,27,true,|000000000|000700000|000700000|000700000|000700000|000700000|000700000|077777000|070007000|060006000|066666000|000600000|000600000|000600000|000600000|000600000|000600000|000000000|000000000|,Find a 2x3 area in between the two given points. Color half the tiles that lead to that area with the closest point color and the other tiles with their closer point color.,Find a 2x3 area in between the two given points. Color half the tiles that lead to that area with the closest point color and the other tiles with their closer point color.,true,0.546243
expv1,training,5a53612936c46f1746ed9b2caec28307,5a53612936c46f1746ed9b2caec28307_a48eeaf7.json,a48eeaf7.json,9,1,15,true,|0000000000|0000000000|0000000000|0000000000|0000000000|0050500000|0022500000|0022000000|0050000000|0000000000|,Move the scattered tiles using the most direct path so that they're touching the 2x2 square.,Move the scattered tiles using the most direct path so that they're touching the 2x2 square.,true,0.828729
expv1,training,7c5a2b7aa2e0d2f7d2b8d75764a8077f,7c5a2b7aa2e0d2f7d2b8d75764a8077f_7b7f7511.json,7b7f7511.json,4,1,22,true,|545|454|664|262|,The first half of the screen is retained.,The first half of the screen is retained.,true,1.275362
expv1,training,7c5a2b7aa2e0d2f7d2b8d75764a8077f,7c5a2b7aa2e0d2f7d2b8d75764a8077f_6f8cd79b.json,6f8cd79b.json,8,1,28,true,|888888|800008|800008|800008|800008|800008|888888|,The border becomes colored blue.,The border becomes colored blue.,true,1.177570
expv4,training,181befe23bab9e81207a0491a98af259,181befe23bab9e81207a0491a98af259_99fa7670.json,99fa7670.json,1,1,40,true,|00088888|00000008|00777777|00000007|00000222|00000002|00000002|,I placed the colored dots on a 7x8 grid in the same spots. I extended each dot to the right edge.  Then I went down until it touched a different colored line or the edge of the grid. ,I placed the colored dots on a 7x8 grid in the same spots. I extended each dot to the right edge.  Then I went down until it touched a different colored line or the edge of the grid. ,true,1.156069
expv4,training,181befe23bab9e81207a0491a98af259,181befe23bab9e81207a0491a98af259_9ecd008a.json,9ecd008a.json,2,1,24,true,|715|155|559|,"The test input is a symmetrical image like a kaleidoscope.  Where the black 3x3 area lay, I filled in the colors from the other side in the same arrangement. ","The test input is a symmetrical image like a kaleidoscope.  Where the black 3x3 area lay, I filled in the colors from the other side in the same arrangement. ",true,1.090909
expv4,training,181befe23bab9e81207a0491a98af259,181befe23bab9e81207a0491a98af259_9dfd6313.json,9dfd6313.json,4,1,25,true,|503022|053000|005086|000580|000050|000005|,I made the grid 6x6.  I placed the grey squares in the same diagonal.  The colored squares I flipped to the upper right portion of the layout as was done in the examples. ,I made the grid 6x6.  I placed the grey squares in the same diagonal.  The colored squares I flipped to the upper right portion of the layout as was done in the examples. ,true,0.892857
expv4,training,181befe23bab9e81207a0491a98af259,181befe23bab9e81207a0491a98af259_9d9215db.json,9d9215db.json,5,1,65,true,|0000000000000000000|0103030303030303010|0000000000000000000|0302000000000002030|0000000000000000000|0300040808080400030|0000000000000000000|0300080000000800030|0000000000000000000|0300080000000800030|0000000000000000000|0300080000000800030|0000000000000000000|0300040808080400030|0000000000000000000|0302000000000002030|0000000000000000000|0103030303030303010|0000000000000000000|,I made the grid 19x19.  The single blue dot closest to the corner had to be placed in the corresponding spots around the rest of the area. the green dots had to form a dotted line around the edge but lined up with the blue dots. the single red dot had to be placed in the same spot with matching red dots in corresponding quadrants. The same had to be done with the single yellow dot. The light blue dots had to be a dashed line that lined up with the yellow dots. ,I made the grid 19x19.  The single blue dot closest to the corner had to be placed in the corresponding spots around the rest of the area. the green dots had to form a dotted line around the edge but lined up with the blue dots. the single red dot had to be placed in the same spot with matching red dots in corresponding quadrants. The same had to be done with the single yellow dot. The light blue dots had to be a dashed line that lined up with the yellow dots. ,true,0.844156
expv4,training,ba0ee2a2162fc063511951c4d5f68013,ba0ee2a2162fc063511951c4d5f68013_a65b410d.json,a65b410d.json,3,1,30,true,|333333300|333333000|222220000|111100000|111000000|110000000|100000000|000000000|000000000|,Above the red line should be green lines that are one square longer as they ascend. Below the red line are blue lines that one square shorter as they descend.,Above the red line should be green lines that are one square longer as they ascend. Below the red line are blue lines that one square shorter as they descend.,true,0.986460
expv4,training,ba0ee2a2162fc063511951c4d5f68013,ba0ee2a2162fc063511951c4d5f68013_ae3edfdc.json,ae3edfdc.json,4,1,42,true,|000000000000000|000000000000000|000000000003000|000000000032000|000000000003000|000000000000000|000071700000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|,"Collapse all green squares onto the red square, and all the orange squares onto the blue square.","Collapse all green squares onto the red square, and all the orange squares onto the blue square.",true,1.230126
expv4,training,ba0ee2a2162fc063511951c4d5f68013,ba0ee2a2162fc063511951c4d5f68013_a8d7556c.json,a8d7556c.json,5,1,28,true,|220505005505555500|225505052205555055|500055052250505505|055505505502255055|555555500552200555|055550555052255050|550555555005005055|555500550555550550|505005550005555000|000050005555005055|505505550050555550|000550500550555555|055550050005555505|555555505555555225|550555050555505225|505555055000555505|052255555555555555|502200050505505500|,"For any black rectangles comprised of four or more squares, shade  these entire rectangles Red.","For any black rectangles comprised of four or more squares, shade  these entire rectangles Red.",true,0.301075
expv4,training,ea7d699fd510a6e3167567989f8b28af,ea7d699fd510a6e3167567989f8b28af_8be77c9e.json,8be77c9e.json,1,1,13,true,|000|001|100|100|001|000|,I thought the rule was to make a mirror copy of the test input.,I thought the rule was to make a mirror copy of the test input.,true,1.162602
expv4,training,ea7d699fd510a6e3167567989f8b28af,ea7d699fd510a6e3167567989f8b28af_ae3edfdc.json,ae3edfdc.json,3,1,40,true,|000000000000000|000000000000000|000000000003000|000000000032000|000000000003000|000000000000000|000071700000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|,The rule is to create a flower-like shape using the blue and red squares as the middle of the flower. The petals are the green and orange squares that line up to the blue and red.,The rule is to create a flower-like shape using the blue and red squares as the middle of the flower. The petals are the green and orange squares that line up to the blue and red.,true,1.171548
expv4,training,ea7d699fd510a6e3167567989f8b28af,ea7d699fd510a6e3167567989f8b28af_aedd82e4.json,aedd82e4.json,4,1,18,true,|2201|0200|0010|1000|0022|,"Create a duplicate test input grid, but color the squares blue that are single squares.","Create a duplicate test input grid, but color the squares blue that are single squares.",true,1.448276
expv4,training,ea7d699fd510a6e3167567989f8b28af,ea7d699fd510a6e3167567989f8b28af_95990924.json,95990924.json,5,1,35,true,|100200000010020|055000000005500|055000000005500|300410020030040|000005500000000|000005500001002|000030040000550|000000000000550|000000000003004|010020000000000|005500001002000|005500000550000|030040000550000|000000003004000|000000000000000|,"Keep the gray blocks as is in the output, but surround each point of the gray square with a blue, red, yellow, and green square.","Keep the gray blocks as is in the output, but surround each point of the gray square with a blue, red, yellow, and green square.",true,0.752688
expv4,training,4db5d1cde58e0b8e760d5c270c67c634,4db5d1cde58e0b8e760d5c270c67c634_a65b410d.json,a65b410d.json,1,1,21,true,|333333300|333333000|222220000|111100000|111000000|110000000|100000000|000000000|000000000|,"Green above, extended one block each step up. Blue below, shortened one block each step down to one block.","Green above, extended one block each step up. Blue below, shortened one block each step down to one block.",true,0.690522
expv4,training,4db5d1cde58e0b8e760d5c270c67c634,4db5d1cde58e0b8e760d5c270c67c634_a68b268e.json,a68b268e.json,2,1,28,true,|7778|4774|7777|7848|,"Orange overlapping yellow, overlapping blue, overlapping pink.","Orange overlapping yellow, overlapping blue, overlapping pink.",true,1.056604
expv4,training,4db5d1cde58e0b8e760d5c270c67c634,4db5d1cde58e0b8e760d5c270c67c634_a699fb00.json,a699fb00.json,3,1,13,true,|0121000000|0000000000|0012121210|0000000000|0121000000|0000012100|0000000000|0001210000|0000000000|0000000000|,Red square in between pairs of blue squares.,Red square in between pairs of blue squares.,true,0.787879
expv4,training,4db5d1cde58e0b8e760d5c270c67c634,4db5d1cde58e0b8e760d5c270c67c634_a740d043.json,a740d043.json,4,1,11,true,|02|23|,Section of colored squares where blue is deleted.,Section of colored squares where blue is deleted.,true,0.883212
expv4,training,576180d54c66ad449c20f1350359b40f,576180d54c66ad449c20f1350359b40f_7468f01a.json,7468f01a.json,2,1,25,true,|11181111|18811111|11111111|11111888|11111111|11188811|11111111|,It is the mirror image of the colored section.,It is the mirror image of the colored section.,true,1.153846
expv4,training,4db5d1cde58e0b8e760d5c270c67c634,4db5d1cde58e0b8e760d5c270c67c634_a79310a0.json,a79310a0.json,5,1,13,true,|00000|00200|02200|00200|00000|,Shape is bumped down one row and color changes from blue to red.,Shape is bumped down one row and color changes from blue to red.,true,1.051471
expv4,training,576180d54c66ad449c20f1350359b40f,576180d54c66ad449c20f1350359b40f_7447852a.json,7447852a.json,3,1,12,true,|2000244420002000244420002|4202024202024202024202024|4420002000244420002000244|,It is the same but every other black section was filled with yellow,It is the same but every other black section was filled with yellow,true,0.295082
expv4,training,ee11e1dac29bc47c4e9c5835aea7cd76,ee11e1dac29bc47c4e9c5835aea7cd76_e6721834.json,e6721834.json,2,1,43,true,|444444444444|444444444444|444488888444|444488818444|444488881444|444444444444|488188444444|418888444444|488188444444|444444444444|444444444444|444444444444|,I followed the task demonstration provided.,I followed the task demonstration provided.,true,0.942982
expv4,training,ee11e1dac29bc47c4e9c5835aea7cd76,ee11e1dac29bc47c4e9c5835aea7cd76_e73095fd.json,e73095fd.json,3,1,107,true,|000000050000000000|000000050000000000|555000050000000000|445555555555555555|555000050000005000|000000050000005000|000000050000005000|000000050000055550|000005555500054450|555555444555554455|050005444500054450|050005555500055550|050000050000000000|555000050000000000|545000050000000000|555000050000000000|,I followed the task demonstration examples provided.,I followed the task demonstration examples provided.,true,2.064309
expv4,training,ee11e1dac29bc47c4e9c5835aea7cd76,ee11e1dac29bc47c4e9c5835aea7cd76_e509e548.json,e509e548.json,4,1,55,true,|0606000000002000|0606000000002000|0666000000002220|0000000000002020|0000002200000020|0000002000000000|0002222200666000|0000000000006000|0000000006666000|0000000000000000|0000000000010000|0111111000010000|0000001000011100|0000001000000000|,I followed the task demonstration example outputs provided.,I followed the task demonstration example outputs provided.,true,0.975610
expv4,training,ee11e1dac29bc47c4e9c5835aea7cd76,ee11e1dac29bc47c4e9c5835aea7cd76_e48d4e1a.json,e48d4e1a.json,5,1,26,true,|0008000000|0008000000|0008000000|0008000000|0008000000|8888888888|0008000000|0008000000|0008000000|0008000000|,I followed the task demonstration example outputs provided.,I followed the task demonstration example outputs provided.,true,0.573529
expv4,training,5fde4ab8eee63fa6c91654a05319ca6f,5fde4ab8eee63fa6c91654a05319ca6f_29c11459.json,29c11459.json,1,1,39,true,|00000000000|44444588888|00000000000|00000000000|66666599999|,"I thought the rule was to have each color meeting horizontally. I'm unsure if I was supposed to do anything vertically, so I decided to leave it alone. ","I thought the rule was to have each color meeting horizontally. I'm unsure if I was supposed to do anything vertically, so I decided to leave it alone. ",true,1.334601
expv4,training,5fde4ab8eee63fa6c91654a05319ca6f,5fde4ab8eee63fa6c91654a05319ca6f_6b9890af.json,6b9890af.json,2,1,126,true,|22222222222222|20000333300002|20000333300002|20000333300002|20000333300002|23333000033332|23333000033332|23333000033332|23333000033332|20000333300002|20000333300002|20000333300002|20000333300002|22222222222222|,I thought the rule was to resize the grid based on the size of the red square and make the outside shape resize to be bigger and have it fit into the red square. ,I thought the rule was to resize the grid based on the size of the red square and make the outside shape resize to be bigger and have it fit into the red square. ,true,1.195446
expv4,training,e0d2e96f96a885a9eacc17871b23144a,e0d2e96f96a885a9eacc17871b23144a_6a1e5592.json,6a1e5592.json,1,1,74,true,|222222222222222|212222121221222|211222111221112|010000111001111|011000111000000|000000000000000|000000000000000|000000000000000|000000000000000|000000000000000|,fill in the blanks at the top with the pieces below,fill in the blanks at the top with the pieces below,true,1.363158
expv4,training,5fde4ab8eee63fa6c91654a05319ca6f,5fde4ab8eee63fa6c91654a05319ca6f_6aa20dc0.json,6aa20dc0.json,3,1,121,true,|3333333333333333333333|3333333333444888333333|3333333333444888333333|3333333333444888333333|3333338433888333888333|3333383833888333888333|3333318333888333888333|3333333333333888111333|3333333333333888111333|3333333333333888111333|3333333333333333333333|3333333333333333333333|3333333333333333333333|3183333333333881133333|3838333333333881133333|3384333333388338833333|3333333333388338833333|3333333333344883333333|3333333333344883333333|3333333333333333333333|3333333333333333333333|3333333333333333333333|,I thought the rules were to find the completed shape with the light blue and fill in the remaining parts of the incomplete shaped with the dark blue and yellow blocks only. ,I thought the rules were to find the completed shape with the light blue and fill in the remaining parts of the incomplete shaped with the dark blue and yellow blocks only. ,true,1.520646
expv4,training,e0d2e96f96a885a9eacc17871b23144a,e0d2e96f96a885a9eacc17871b23144a_543a7ed5.json,543a7ed5.json,3,1,81,true,|888888888888888|888888883333388|833333383666388|836666383666388|836446383646388|836446383646388|836666383646388|833333383666388|888888883333388|888888888888888|888333333333888|888366666663888|888366446663888|888366666663888|888333333333888|,fill pink circles with yellow and surround with green,fill pink circles with yellow and surround with green,true,0.779783
expv4,training,e0d2e96f96a885a9eacc17871b23144a,e0d2e96f96a885a9eacc17871b23144a_694f12f3.json,694f12f3.json,4,1,33,true,|4444440000|4222240000|4222240000|4222240000|4222240000|4444440000|0000000000|0000444444|0000411114|0000444444|,fill larger square with red and smaller square with blue leaving a single cell border of yellow,fill larger square with red and smaller square with blue leaving a single cell border of yellow,true,0.932862
expv4,training,e0d2e96f96a885a9eacc17871b23144a,e0d2e96f96a885a9eacc17871b23144a_6b9890af.json,6b9890af.json,5,1,124,true,|22222222222222|20000333300002|20000333300002|20000333300002|20000333300002|23333000033332|23333000033332|23333000033332|23333000033332|20000333300002|20000333300002|20000333300002|20000333300002|22222222222222|,"set output to size of red square, fill square with smaller object in input","set output to size of red square, fill square with smaller object in input",true,1.176471
expv4,training,a887942f6d2e8261d80c0256f9bd0ac2,a887942f6d2e8261d80c0256f9bd0ac2_ec883f72.json,ec883f72.json,1,1,33,true,|000030440300|000030440300|000030440300|000030000300|000033333300|000400000040|004000000004|040000000000|400000000000|000000000000|000000000000|000000000000|,The rule is extending a 45 degree diagonal line with same color of the inner rectangle at each of the outer rectangle vertices.,The rule is extending a 45 degree diagonal line with same color of the inner rectangle at each of the outer rectangle vertices.,true,1.217213
expv4,training,a887942f6d2e8261d80c0256f9bd0ac2,a887942f6d2e8261d80c0256f9bd0ac2_ef135b50.json,ef135b50.json,2,1,27,true,|2220000000|2229992222|0000002222|0222992222|0222000000|0222922220|0222922220|0222000000|0000000000|0000000000|,The rule is to fill the area (with dark red) between the left and right rectangular where they vertical overlaps.,The rule is to fill the area (with dark red) between the left and right rectangular where they vertical overlaps.,true,1.030534
expv4,training,5fde4ab8eee63fa6c91654a05319ca6f,5fde4ab8eee63fa6c91654a05319ca6f_2dee498d.json,2dee498d.json,5,1,29,true,|02044|22044|02220|11022|11020|,Based on the samples the rule was to create take only one portion of the pattern and recreate it in the test input. ,Based on the samples the rule was to create take only one portion of the pattern and recreate it in the test input. ,true,1.051360
expv4,training,a887942f6d2e8261d80c0256f9bd0ac2,a887942f6d2e8261d80c0256f9bd0ac2_ed36ccf7.json,ed36ccf7.json,3,1,13,true,|005|005|050|,The rule is to rotate the input 90 degrees counterclockwise.,The rule is to rotate the input 90 degrees counterclockwise.,true,1.300000
expv4,training,a887942f6d2e8261d80c0256f9bd0ac2,a887942f6d2e8261d80c0256f9bd0ac2_f8a8fe49.json,f8a8fe49.json,4,1,25,true,|000000000000000|000005550000000|000000555500000|000000000000000|000022222220000|000020000020000|000000000000000|000000000000000|000000000000000|000000000000000|000020000020000|000022222220000|000000000000000|000000555000000|000000000000000|,The rule is to use the red line as a mirror line to draw a reflective images of the grey parts.,The rule is to use the red line as a mirror line to draw a reflective images of the grey parts.,true,0.700525
expv4,training,89f5ae11eb55242a590497489d7287e4,89f5ae11eb55242a590497489d7287e4_95990924.json,95990924.json,1,1,33,true,|100200000010020|055000000005500|055000000005500|300410020030040|000005500000000|000005500001002|000030040000550|000000000000550|000000000003004|010020000000000|005500001002000|005500000550000|030040000550000|000000003004000|000000000000000|,"Each gray square is made up of four parts and each of these parts has a corresponding diagonal square that is colored. For the squares on top of the greater square, the diagonal match is on top. the bottom diagonal on the bottom. Likewise the diagonal should match the left and right sides of the quadrant. The upper left diagonal square is dark blue, the upper right is red, the lower left is green, and the lower right is yellow.","Each gray square is made up of four parts and each of these parts has a corresponding diagonal square that is colored. For the squares on top of the greater square, the diagonal match is on top. the bottom diagonal on the bottom. Likewise the diagonal should match the left and right sides of the quadrant. The upper left diagonal square is dark blue, the upper right is red, the lower left is green, and the lower right is yellow.",true,0.709677
expv4,training,a887942f6d2e8261d80c0256f9bd0ac2,a887942f6d2e8261d80c0256f9bd0ac2_fafffa47.json,fafffa47.json,5,1,9,true,|000|200|020|,The rule is to find the overlap black areas of the upper and lower parts of the input and fill them with red.,The rule is to find the overlap black areas of the upper and lower parts of the input and fill them with red.,true,0.782609
expv4,training,89f5ae11eb55242a590497489d7287e4,89f5ae11eb55242a590497489d7287e4_963e52fc.json,963e52fc.json,2,1,32,true,|000000000000000000|311311311311311311|311311311311311311|000000000000000000|000000000000000000|,"The output box is doubled in width from the input. The pattern repeats the input, but doubled given the repeating of a the horizontal pattern, in this case a rectangle of two green squares, followed by a square of four blues, extending across the grid.","The output box is doubled in width from the input. The pattern repeats the input, but doubled given the repeating of a the horizontal pattern, in this case a rectangle of two green squares, followed by a square of four blues, extending across the grid.",true,0.923077
expv4,training,28b322fafe03ecb8f22e43e3341f32c9,28b322fafe03ecb8f22e43e3341f32c9_94f9d214.json,94f9d214.json,1,1,12,true,|2000|0000|2020|0002|,The rule is that the stacked 4x4 input grids when overlaid atop each other are always black if the overlay is a green or blue block while it is red if both 4x4 grids are a black block.,The rule is that the stacked 4x4 input grids when overlaid atop each other are always black if the overlay is a green or blue block while it is red if both 4x4 grids are a black block.,true,0.837209
expv4,training,ae3861ba6649329e8f4472a1d335e9fa,ae3861ba6649329e8f4472a1d335e9fa_f25ffba3.json,f25ffba3.json,1,1,30,true,|7144|7133|7130|7100|0100|0100|7100|7130|7133|7144|,this 10 gris is split from top to bottom created two mirrored 5x4 grids,this 10 gris is split from top to bottom created two mirrored 5x4 grids,true,0.989011
