exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,normalized_num_actions
expv4,training,44749b34fa707ed3fc41a5d95662ba13,44749b34fa707ed3fc41a5d95662ba13_776ffc46.json,776ffc46.json,3,1,148,true,|00000000000050000000|00000000000050022200|00000001110050022200|00000001110050000000|00010000000050000000|00010000000055555555|00111100000000000000|00010000000000000000|00000001100000000000|00200011110000020000|02220011110000222000|00200001100000020000|00000000000000000000|55555550000055555550|00000050000050000050|00220050000050020050|02222050000050222050|02222050000050020050|00220050000050000050|00000050000055555550|,if the gray box is fully enclosed the symbol swaps colors.,if the gray box is fully enclosed the symbol swaps colors.,true,3.020408
expv4,training,44749b34fa707ed3fc41a5d95662ba13,44749b34fa707ed3fc41a5d95662ba13_855e0971.json,855e0971.json,4,1,51,true,|888808888888088|888808888888088|888808888888088|888808888888088|111111011111111|111111011111111|111111011111111|111111011111111|444444444404444|444444444404444|444444444404444|444444444404444|444444444404444|202222222222222|202222222222222|202222222222222|202222222222222|,if the background stripes are horizontal then the black strip becomes vertical.  and vice versa.,if the background stripes are horizontal then the black strip becomes vertical.  and vice versa.,true,1.610526
expv4,training,43f22d39ec060a84dd16c116878380c7,43f22d39ec060a84dd16c116878380c7_50cb2852.json,50cb2852.json,2,1,94,true,|0111110000000|0188810011100|0188810018100|0111110011100|0000000000000|0022222200000|0028888200000|0028888203333|0028888203883|0028888203883|0022222203883|0000000003883|0000000003883|0000000003333|,You fill in the colored squares/rectangles with light blue leaving only a 1 square border of the original blocks.,You fill in the colored squares/rectangles with light blue leaving only a 1 square border of the original blocks.,true,2.175926
expv4,training,2fbe1b3944536ac722299656cb7e654a,2fbe1b3944536ac722299656cb7e654a_7447852a.json,7447852a.json,1,1,83,true,|2000244420002000244420002|4202024202024202024202024|4420002000244420002000244|,It was very difficult.,It was very difficult.,true,2.040984
expv4,training,e58568496d2090ed40f1c1614a51265c,e58568496d2090ed40f1c1614a51265c_67a423a3.json,67a423a3.json,1,1,39,true,|000000005000|000000005000|000000005000|000000005000|000000005000|000000044400|333333345433|000000044400|000000005000|000000005000|000000005000|000000005000|,create a yellow square around the intersection,create a yellow square around the intersection,true,1.710526
expv4,training,e58568496d2090ed40f1c1614a51265c,e58568496d2090ed40f1c1614a51265c_b548a754.json,b548a754.json,4,1,57,true,|0000000000000|0006666600000|0006444600000|0006444600000|0006444600000|0006444600000|0006444600000|0006444600000|0006444600000|0006444600000|0006444600000|0006444600000|0006666600000|,stretch that large shape to the target,stretch that large shape to the target,true,1.802372
expv4,training,da44317c4ba5fc84e2c87b543388554c,da44317c4ba5fc84e2c87b543388554c_a48eeaf7.json,a48eeaf7.json,1,1,31,true,|0000000000|0000000000|0000000000|0000000000|0000000000|0050500000|0022500000|0022000000|0050000000|0000000000|,It looks like the red square(s) could be like a magnet drawing the gray squares in. So I moved the grey squares to the red block in a straight and diagonal path.,It looks like the red square(s) could be like a magnet drawing the gray squares in. So I moved the grey squares to the red block in a straight and diagonal path.,true,1.712707
expv4,training,da44317c4ba5fc84e2c87b543388554c,da44317c4ba5fc84e2c87b543388554c_a5f85a15.json,a5f85a15.json,2,1,42,true,|000060000000|600004000000|040000600000|006000040000|000400006000|000060000400|000004000060|000000600004|600000040000|040000006000|006000000400|000400000060|,I made a copy of the test input 12x12 grid and noticed from the examples that every other block was colored yellow from left to right in a diagonal line. The first block (from the left) was left the original color.,I made a copy of the test input 12x12 grid and noticed from the examples that every other block was colored yellow from left to right in a diagonal line. The first block (from the left) was left the original color.,true,1.781818
expv4,training,c09eb8d54fce913a257b0733929d739c,c09eb8d54fce913a257b0733929d739c_6cdd2623.json,6cdd2623.json,4,1,72,true,|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|6666666666666666666|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|,"The color with the least amount of dots, 4 dots, are used to form either vertical or horizontal lines (sometimes 2 horizontal lines or 2 vertical lines).  The 2 lines are formed with 2 dots each.  The lines formed should go from one side of the grid to the other and being in the same color.","The color with the least amount of dots, 4 dots, are used to form either vertical or horizontal lines (sometimes 2 horizontal lines or 2 vertical lines).  The 2 lines are formed with 2 dots each.  The lines formed should go from one side of the grid to the other and being in the same color.",true,1.641694
expv4,training,c4201a676f1d7cbdf405b84de4a14560,c4201a676f1d7cbdf405b84de4a14560_95990924.json,95990924.json,2,1,92,true,|100200000010020|055000000005500|055000000005500|300410020030040|000005500000000|000005500001002|000030040000550|000000000000550|000000000003004|010020000000000|005500001002000|005500000550000|030040000550000|000000003004000|000000000000000|,i have understand in model,i have understand in model,true,1.978495
expv4,training,23609d6e8ff2ec858b2e02d424674908,23609d6e8ff2ec858b2e02d424674908_f8ff0b80.json,f8ff0b80.json,1,1,35,true,|6|1|3|,"The most blocks gets on top, then 2nd most blocks, then 3rd is on bottom. ","The most blocks gets on top, then 2nd most blocks, then 3rd is on bottom. ",true,2.500000
expv4,training,23609d6e8ff2ec858b2e02d424674908,23609d6e8ff2ec858b2e02d424674908_eb5a1d5d.json,eb5a1d5d.json,5,1,263,true,|222222222|211111112|213333312|213888312|213828312|213888312|213333312|211111112|222222222|,One ring for each color.,One ring for each color.,true,2.030017
expv4,training,2cfea483e869811b28c49099f8fbd450,2cfea483e869811b28c49099f8fbd450_6855a6e4.json,6855a6e4.json,1,1,103,true,|000000000000000|000000000000000|000000000000000|000222222200000|000200000200000|000055055000000|000005550000000|000000000000000|000055555000000|000000500000000|000200000200000|000222222200000|000000000000000|000000000000000|000000000000000|,Good.,Good.,true,1.688525
expv4,training,2cfea483e869811b28c49099f8fbd450,2cfea483e869811b28c49099f8fbd450_4c5c2cf0.json,4c5c2cf0.json,2,1,129,true,|000000000000000|000004040000000|000004040000000|000440004400000|000040004000000|004044044040000|000407070400000|000000700000000|000407070400000|004044044040000|000040004000000|000440004400000|000004040000000|000004040000000|000000000000000|,Good.,Good.,true,1.897059
expv4,training,aecf991625649099e19bcccacdba776f,aecf991625649099e19bcccacdba776f_e48d4e1a.json,e48d4e1a.json,2,1,87,true,|0008000000|0008000000|0008000000|0008000000|0008000000|8888888888|0008000000|0008000000|0008000000|0008000000|,From the intersection you go diagonally down to the left based on how many gray blocks there are and then expand.,From the intersection you go diagonally down to the left based on how many gray blocks there are and then expand.,true,1.919118
expv4,training,ab5520cf0d69c5eeecebc9f8486aca42,ab5520cf0d69c5eeecebc9f8486aca42_f25fbde4.json,f25fbde4.json,5,1,103,true,|0044004400|0044004400|4400440044|4400440044|0044004400|0044004400|,double the yellow cells. then double them once more. make the cells fit fully into the grid. ,double the yellow cells. then double them once more. make the cells fit fully into the grid. ,true,1.615686
expv4,training,eb56ec479a3e4a3fef3ad75d8f275928,eb56ec479a3e4a3fef3ad75d8f275928_178fcbfb.json,178fcbfb.json,4,1,72,true,|33333333333|00002000020|00002000020|33333333333|00002000020|00002000020|00002000020|11111111111|00002000020|11111111111|00002000020|00002000020|,"change the grid size to 11 by 12.  Copy the input pattern.  For any red block, extend them all the way vertically up and down.  For any green or blue block, extend them horizontally all the way right and left. ","change the grid size to 11 by 12.  Copy the input pattern.  For any red block, extend them all the way vertically up and down.  For any green or blue block, extend them horizontally all the way right and left. ",true,1.655172
expv4,training,b0f10c0db79e55b652683f14500efad2,b0f10c0db79e55b652683f14500efad2_855e0971.json,855e0971.json,4,1,70,true,|888808888888088|888808888888088|888808888888088|888808888888088|111111011111111|111111011111111|111111011111111|111111011111111|444444444404444|444444444404444|444444444404444|444444444404444|444444444404444|202222222222222|202222222222222|202222222222222|202222222222222|,"Each colored strip is duplicated as is in the output. If there are black squares in a colored strip, they extend perpendicular to the orientation of the strip through the full width of the strip.","Each colored strip is duplicated as is in the output. If there are black squares in a colored strip, they extend perpendicular to the orientation of the strip through the full width of the strip.",true,2.210526
expv4,training,8bddd730f896222814d8a32f5f7c707b,8bddd730f896222814d8a32f5f7c707b_623ea044.json,623ea044.json,1,1,62,true,|00000600000000000|00000060000000000|00000006000000000|00000000600000006|00000000060000060|00000000006000600|00000000000606000|00000000000060000|00000000000606000|00000000006000600|00000000060000060|00000000600000006|00000006000000000|00000060000000000|00000600000000000|00006000000000000|00060000000000000|,The answer to to make an x with the center being the given dot,The answer to to make an x with the center being the given dot,true,1.523629
expv4,training,8bddd730f896222814d8a32f5f7c707b,8bddd730f896222814d8a32f5f7c707b_5521c0d9.json,5521c0d9.json,3,1,134,true,|000000000000000|222200000000000|222200000000000|222204440000000|222204440000000|222204440000000|222204440000000|222204440000000|000004440000000|000000000011111|000000000011111|000000000011111|000000000000000|000000000000000|000000000000000|,Move the shapes up by the number of squares of it's height,Move the shapes up by the number of squares of it's height,true,1.649231
expv4,training,e709577bc7380f4fd83534d7542c58f7,e709577bc7380f4fd83534d7542c58f7_fafffa47.json,fafffa47.json,1,1,23,true,|000|200|020|,The rule was to take the 3x3 grids of red and blue squares. Overlay them and whatever squares that are not filled in are colored bright red.,The rule was to take the 3x3 grids of red and blue squares. Overlay them and whatever squares that are not filled in are colored bright red.,true,2.000000
expv4,training,6f5da348ae25335d44b10e7f86af1996,6f5da348ae25335d44b10e7f86af1996_ba97ae07.json,ba97ae07.json,5,1,38,true,|004400|004400|555555|555555|004400|004400|004400|004400|004400|004400|004400|,"Repeat pattern from input on an 11 tall by 6 wide grid, reversing dominant color on all overlapping squares.","Repeat pattern from input on an 11 tall by 6 wide grid, reversing dominant color on all overlapping squares.",true,1.620155
expv4,training,5788c1381c38a7d46fdf053083acb7ab,5788c1381c38a7d46fdf053083acb7ab_c0f76784.json,c0f76784.json,3,1,60,true,|000000000000|055555000000|058885000000|058885000000|058885005550|055555005650|000000005550|000000000000|000055550000|000057750000|000057750000|000055550000|,"It's the same as the test input but the 5x5 is filled with light blue, 4x4 orange, and 3x3 pink.","It's the same as the test input but the 5x5 is filled with light blue, 4x4 orange, and 3x3 pink.",true,2.576687
expv4,training,3ebdc1cb74e9f8f6017a9114d8d7a535,3ebdc1cb74e9f8f6017a9114d8d7a535_fcb5c309.json,fcb5c309.json,2,1,148,true,|88888888|80808008|80000008|80000008|80000008|80800008|80000808|88888888|,I think the rule is to recreate one of the smaller boxes inside of the bigger design.,I think the rule is to recreate one of the smaller boxes inside of the bigger design.,true,2.607930
expv4,training,1ac69b338cac41b1ebe19d8d48752023,1ac69b338cac41b1ebe19d8d48752023_ef135b50.json,ef135b50.json,5,1,61,true,|2220000000|2229992222|0000002222|0222992222|0222000000|0222922220|0222922220|0222000000|0000000000|0000000000|,Add brown squares to connect the orange squares.,Add brown squares to connect the orange squares.,true,2.328244
expv4,training,556acf9442b2d6cf9868991f7c2c729e,556acf9442b2d6cf9868991f7c2c729e_f15e1fac.json,f15e1fac.json,3,1,105,true,|00088880000000000|00000008888800000|88800000000088888|00088880000000000|00000008888800000|88800000000088888|00088880000000000|88800008888800000|00088880000088888|00000008888800000|00000000000088888|00200020000200000|,"extend light blue blocks out, and once you reach a red block stagger the lines out one space until the next red block","extend light blue blocks out, and once you reach a red block stagger the lines out one space until the next red block",true,1.509240
expv4,training,398440549810022b27a8254ce8a53dc5,398440549810022b27a8254ce8a53dc5_e9614598.json,e9614598.json,2,1,34,true,|000000000000|000000000000|000000300000|010003330001|000000300000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|000000000000|,I thought to put the green cross directly in the middle.,I thought to put the green cross directly in the middle.,true,1.969112
expv4,training,398440549810022b27a8254ce8a53dc5,398440549810022b27a8254ce8a53dc5_e8593010.json,e8593010.json,5,1,84,true,|3555551155|5553551525|5515555525|5115555555|2555552555|2553552511|5525555515|5525555553|2255551555|5555351153|,Fill in first with all grey. Match black spots. Then use blue for elbow pieces. Green for single block. Red for pairs.,Fill in first with all grey. Match black spots. Then use blue for elbow pieces. Green for single block. Red for pairs.,true,1.632509
expv4,training,1f88f07c19a3d6af55bbdf9509bceb19,1f88f07c19a3d6af55bbdf9509bceb19_253bf280.json,253bf280.json,1,1,52,true,|0000000000000|0083333333800|0000000000000|0000000000000|0000000000000|0000008333338|0000000000000|0800000000000|0300000000000|0300000080000|0800000000000|0000000000000|,.,.,true,1.813953
expv4,training,94678dc6355631dbcf06c23951350172,94678dc6355631dbcf06c23951350172_c909285e.json,c909285e.json,5,1,93,true,|888888|822428|820408|844448|820408|888888|,i tried to match the quilt like pattern,i tried to match the quilt like pattern,true,1.535604
expv4,training,30bc72c24495fdcb7b11451dc6b3a8b0,30bc72c24495fdcb7b11451dc6b3a8b0_d687bc17.json,d687bc17.json,4,1,99,true,|04444444444444440|10000000400000402|11000000000000002|10000000000000022|10000000000000002|11000000000000002|10000000000000002|10000000000000022|10000000000000002|10000000000000002|11000000000000002|10000000000000002|10080008000008002|08888888888888880|,Copying the continuous external colors as in the input then ordering the scattered ones by attaching them against the colors to which they are similar in the box number they initially appeared.,Copying the continuous external colors as in the input then ordering the scattered ones by attaching them against the colors to which they are similar in the box number they initially appeared.,true,1.741206
expv4,training,430fa5ce224b848c92ea2419c651988a,430fa5ce224b848c92ea2419c651988a_67385a82.json,67385a82.json,1,1,35,true,|80803|88800|00003|08800|08800|,It was to recreate the grid with joins in blue color.,It was to recreate the grid with joins in blue color.,true,1.750000
expv4,training,88fe0689f0b4a82ee3e66d6552533cd7,88fe0689f0b4a82ee3e66d6552533cd7_694f12f3.json,694f12f3.json,1,1,76,true,|4444440000|4222240000|4222240000|4222240000|4222240000|4444440000|0000000000|0000444444|0000411114|0000444444|,"Draw two boxes in gold and then fill with red or blue depending on which box was bigger (red being bigger, blue being smaller).","Draw two boxes in gold and then fill with red or blue depending on which box was bigger (red being bigger, blue being smaller).",true,2.148410
expv4,training,88fe0689f0b4a82ee3e66d6552533cd7,88fe0689f0b4a82ee3e66d6552533cd7_f8a8fe49.json,f8a8fe49.json,3,1,92,true,|000000000000000|000005550000000|000000555500000|000000000000000|000022222220000|000020000020000|000000000000000|000000000000000|000000000000000|000000000000000|000020000020000|000022222220000|000000000000000|000000555000000|000000000000000|,"The red lines stay in the same configuration, while the grey lines are put out of the box by one pixel flipped 180 degrees.","The red lines stay in the same configuration, while the grey lines are put out of the box by one pixel flipped 180 degrees.",true,2.577933
expv4,training,268080a7f531f86316766fa95518974a,268080a7f531f86316766fa95518974a_f25ffba3.json,f25ffba3.json,1,1,64,true,|7144|7133|7130|7100|0100|0100|7100|7130|7133|7144|,The test output is a copy of the input plus a mirrored image at the top of the grid.,The test output is a copy of the input plus a mirrored image at the top of the grid.,true,2.109890
expv4,training,268080a7f531f86316766fa95518974a,268080a7f531f86316766fa95518974a_d9f24cd1.json,d9f24cd1.json,5,1,56,true,|0020020020|0020020020|0020020520|0020020020|0520020020|0220020020|0200520020|0200220020|0200200020|0200200020|,"The grey and red blocks are placed in the same position. Then a line of red blocks will be created from bottom to top at the location of each input red block. If there is a grey block in the same column you will fill in the column until you reach the grey block, then you will move one column to the right and continue the line of red shaded blocks upward.","The grey and red blocks are placed in the same position. Then a line of red blocks will be created from bottom to top at the location of each input red block. If there is a grey block in the same column you will fill in the column until you reach the grey block, then you will move one column to the right and continue the line of red shaded blocks upward.",true,1.571429
expv4,training,396d60dbfa7bf42930f7264f79849865,396d60dbfa7bf42930f7264f79849865_b7249182.json,b7249182.json,2,1,81,true,|000000000|000700000|000700000|000700000|000700000|000700000|000700000|077777000|070007000|060006000|066666000|000600000|000600000|000600000|000600000|000600000|000600000|000000000|000000000|,"Using the given colors, draw an equal two-pronged fork shape that meets in the middle.","Using the given colors, draw an equal two-pronged fork shape that meets in the middle.",true,1.638728
expv4,training,eb2b525969014cfc1f4d7f0985bf970a,eb2b525969014cfc1f4d7f0985bf970a_e73095fd.json,e73095fd.json,2,1,115,true,|000000050000000000|000000050000000000|555000050000000000|445555555555555555|555000050000005000|000000050000005000|000000050000005000|000000050000055550|000005555500054450|555555444555554455|050005444500054450|050005555500055550|050000050000000000|555000050000000000|545000050000000000|555000050000000000|,to fill the empty parts with yellow,to fill the empty parts with yellow,true,2.218650
expv4,training,2d05abf0038319b026deea0a5d2db193,2d05abf0038319b026deea0a5d2db193_c444b776.json,c444b776.json,5,1,110,true,|00000000040000000004000000000|00003000040000300004000030000|02000002040200000204020000020|03000002040300000204030000020|00002000040000200004000020000|00000000040000000004000000000|00600000040060000004006000000|00000000040000000004000000000|00000060040000006004000000600|44444444444444444444444444444|00000000040000000004000000000|00003000040000300004000030000|02000002040200000204020000020|03000002040300000204030000020|00002000040000200004000020000|00000000040000000004000000000|00600000040060000004006000000|00000000040000000004000000000|00000060040000006004000000600|,"Copy from Input. For each black area bordered by yellow, add a copy of all contents (pink/red/green squares) that you see in the top middle black area. ","Copy from Input. For each black area bordered by yellow, add a copy of all contents (pink/red/green squares) that you see in the top middle black area. ",true,1.692308
expv4,training,be51ad2bf47ef1a0d3f31e1cf19bc3a3,be51ad2bf47ef1a0d3f31e1cf19bc3a3_952a094c.json,952a094c.json,3,1,71,true,|0000000000|0000000000|0200000080|0033333300|0030000300|0030000300|0030000300|0033333300|0400000060|0000000000|,For this one i felt the colors that are in the interior went to the opposite side in the exterior of the shape ,For this one i felt the colors that are in the interior went to the opposite side in the exterior of the shape ,true,2.028571
expv4,training,e5ffd1b663c372eba4d3c448892815d7,e5ffd1b663c372eba4d3c448892815d7_a61ba2ce.json,a61ba2ce.json,2,1,48,true,|3388|3008|1006|1166|,I used the example outputs and copied them,I used the example outputs and copied them,true,1.627119
expv4,training,0d486e1326745482e6f2b6a71f93f159,0d486e1326745482e6f2b6a71f93f159_928ad970.json,928ad970.json,1,1,90,true,|000000000000000|000000050000000|000888888888000|000800000008000|000800000008000|000808888008000|005808008008000|000808888008000|000800000008000|000800000008500|000800000008000|000800000008000|000888888888000|000005000000000|000000000000000|,I made a larger light blue square that included the smaller square and touched the inside of each gray point.,I made a larger light blue square that included the smaller square and touched the inside of each gray point.,true,1.829945
expv4,training,fb26924325fc3241407793ed39b24808,fb26924325fc3241407793ed39b24808_5168d44c.json,5168d44c.json,3,1,64,true,|000|000|000|,Place the green squares on the grid then add the orange square but move it 2 spaces to the right.,Place the green squares on the grid then add the orange square but move it 2 spaces to the right.,true,1.706667
expv4,training,54ced390b88c7c2e76c1e099b3d1382a,54ced390b88c7c2e76c1e099b3d1382a_2dc579da.json,2dc579da.json,3,1,47,true,|000|000|000|,I did the corner with the other color block in it ,I did the corner with the other color block in it ,true,1.926230
expv4,training,3cf5af38a6e379e380fc16f104e83d67,3cf5af38a6e379e380fc16f104e83d67_fcc82909.json,fcc82909.json,5,1,72,true,|0000000000|1100002900|2100001600|3304703300|3308403300|0003303300|0003303300|0003300000|0000000000|0000000000|,the number of colors in the box are changed in the output as green color.,the number of colors in the box are changed in the output as green color.,true,1.890215
expv1,training,f7217d2a68babc06d246b9413cd9f08a,f7217d2a68babc06d246b9413cd9f08a_6455b5f5.json,6455b5f5.json,6,1,76,true,|0000000000200000|0000000000200000|2222222222200000|1111111111200000|1111111111222222|1111111111200000|1111111111200000|1111111111200000|1111111111200000|2222222222222222|8882000000282000|2222000000282000|8882000000282000|,"big with blue, small with light blue","big with blue, small with light blue",true,2.280000
expv4,training,afe8f91d905519e231473e946e2674be,afe8f91d905519e231473e946e2674be_75b8110e.json,75b8110e.json,5,1,48,true,|5966|5955|4555|5900|,Divide the grid into a 2x2 grid of equal parts and overlap the colors starting with yellow then red then pink then grey.,Divide the grid into a 2x2 grid of equal parts and overlap the colors starting with yellow then red then pink then grey.,true,1.500000
expv4,training,4c3a42232400bafae82e3e04fc159de9,4c3a42232400bafae82e3e04fc159de9_794b24be.json,794b24be.json,3,1,17,true,|220|000|000|,This is the best option as there is no perfect match.  I chose option 3 because there were separated by 1 row just like the test input.,This is the best option as there is no perfect match.  I chose option 3 because there were separated by 1 row just like the test input.,true,1.658537
expv4,training,9b24e78cf4e7e6f5b8a5451daba4f42e,9b24e78cf4e7e6f5b8a5451daba4f42e_d89b689b.json,d89b689b.json,5,1,32,true,|0000000000|0000000000|0000000000|0000000000|0000340000|0000670000|0000000000|0000000000|0000000000|0000000000|,"The rule was to move the colors in each quadrant to that part of the light blue block in the middle. For example the top left quadrant has a green block, move it to be the top left block of the light blue block and do that with the other three blocks in the different quadrants.","The rule was to move the colors in each quadrant to that part of the light blue block in the middle. For example the top left quadrant has a green block, move it to be the top left block of the light blue block and do that with the other three blocks in the different quadrants.",true,1.607306
expv4,training,ca7386edb3ec2c741e4d11403d3526dc,ca7386edb3ec2c741e4d11403d3526dc_d5d6de2d.json,d5d6de2d.json,1,1,64,true,|0000000000|0300000000|0000000000|0000000000|0000000000|0033333300|0033333300|0033333300|0033333300|0000000000|,Shade the enclosed section light green from test input and remove the red outline,Shade the enclosed section light green from test input and remove the red outline,true,1.577465
expv4,training,83bed31e4c57ed16bc89e8a1091f57f5,83bed31e4c57ed16bc89e8a1091f57f5_22233c11.json,22233c11.json,3,1,133,true,|8880000000|8880000000|0000003330|0000003330|0000003330|0003330000|0003330000|0003330000|0000000008|0000000008|,Each of the boxes is 3x3. Make a gap on the corners of 3x3 and start the blue boxes.,Each of the boxes is 3x3. Make a gap on the corners of 3x3 and start the blue boxes.,true,1.773333
expv4,training,83bed31e4c57ed16bc89e8a1091f57f5,83bed31e4c57ed16bc89e8a1091f57f5_22168020.json,22168020.json,5,1,49,true,|0000000000|4444000000|0440777777|0440077770|0000007700|0000007700|0333333000|0033330000|0003300000|0003300000|,Just fill in the middle of the bucket shapes with the same color.,Just fill in the middle of the bucket shapes with the same color.,true,1.547368
expv4,training,500a43cbe681a774ca0935a8a31aa1ff,500a43cbe681a774ca0935a8a31aa1ff_8e5a5113.json,8e5a5113.json,1,1,55,true,|33952935992|99959935999|29959995933|,I thought the rule was for the green and red to flip to the other side.,I thought the rule was for the green and red to flip to the other side.,true,1.542056
expv4,training,500a43cbe681a774ca0935a8a31aa1ff,500a43cbe681a774ca0935a8a31aa1ff_8efcae92.json,8efcae92.json,3,1,108,true,|1111211211|1111111111|1121111111|1111121121|1111111111|1212111111|1111111211|1121211111|1111111111|,I think the rule was to zoom in on the blue box with the most red squares.,I think the rule was to zoom in on the blue box with the most red squares.,true,2.103896
expv4,training,faad81dd4a698db576d23febbfe9812b,faad81dd4a698db576d23febbfe9812b_447fd412.json,447fd412.json,5,1,168,true,|000000000000000000000|000000000010000000000|001000000010200000000|001020000011100000000|001110000000000000000|000000000001110000000|000000000001110000000|000000000001110000000|000000000001110002220|011000000001110002220|011000000001110002220|011002200001111111110|011002200001111111110|011111100001111111110|011111100000000000000|000000000000000000000|000000000000000000000|,Recreate the small blue and red shape to scale according to the red details placed throughout the grid,Recreate the small blue and red shape to scale according to the red details placed throughout the grid,true,1.768421
expv4,training,415e62616c6a5b5d18301792e8f2e8ce,415e62616c6a5b5d18301792e8f2e8ce_6aa20dc0.json,6aa20dc0.json,2,1,123,true,|3333333333333333333333|3333333333444888333333|3333333333444888333333|3333333333444888333333|3333338433888333888333|3333383833888333888333|3333318333888333888333|3333333333333888111333|3333333333333888111333|3333333333333888111333|3333333333333333333333|3333333333333333333333|3333333333333333333333|3183333333333881133333|3838333333333881133333|3384333333388338833333|3333333333388338833333|3333333333344883333333|3333333333344883333333|3333333333333333333333|3333333333333333333333|3333333333333333333333|,"I think the rule was to copy the direction the blue and yellow square are facing, similar to the examples, and use the light blue to proportionally extend outwards on two sides, relative to its size.","I think the rule was to copy the direction the blue and yellow square are facing, similar to the examples, and use the light blue to proportionally extend outwards on two sides, relative to its size.",true,1.545781
expv4,training,b565b9251253827e0545d5fcc99a160f,b565b9251253827e0545d5fcc99a160f_c59eb873.json,c59eb873.json,1,1,95,true,|2200007788|2200007788|2211110000|2211110000|0055666600|0055666600|3355660000|3355660000|0055000000|0055000000|,I calculated the boxes and multiplied by 2,I calculated the boxes and multiplied by 2,true,1.809524
expv4,training,bc417ae6d197f83b365c107ba6b688b8,bc417ae6d197f83b365c107ba6b688b8_d8c310e9.json,d8c310e9.json,3,1,83,true,|000000000000000|000000000000000|002000200020002|622062206220622|662366236623662|,Copy the existing pattern into the empty cells to the right.,Copy the existing pattern into the empty cells to the right.,true,2.371429
expv4,training,b66ccd8c9127963324d4a8ffcad953e1,b66ccd8c9127963324d4a8ffcad953e1_6cdd2623.json,6cdd2623.json,3,1,82,true,|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|6666666666666666666|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|0006000000000000000|,"To start, the grid remains the same size in the output as in the input.  There will be one color of non-black blocks that there are 4 blocks of.  In this case that is the pink.  Each line that is drawn must extend from border to border either horizontally or vertically.  The four blocks are each on one of the four edges. The next step is to find the first pink block from the left, and extend that through a second pink block on the same plane, respecting that each of the pink blocks is on an edge of the grid.  In this case the first two blocks are horizontal.  Next, you find the next pink block that wasn't used in the first line, and extend a pink line through it and the last pink block, either vertically or horizontally, so long as the two pink blocks used lie on the border of the grid.  In this case it is a vertical line.","To start, the grid remains the same size in the output as in the input.  There will be one color of non-black blocks that there are 4 blocks of.  In this case that is the pink.  Each line that is drawn must extend from border to border either horizontally or vertically.  The four blocks are each on one of the four edges. The next step is to find the first pink block from the left, and extend that through a second pink block on the same plane, respecting that each of the pink blocks is on an edge of the grid.  In this case the first two blocks are horizontal.  Next, you find the next pink block that wasn't used in the first line, and extend a pink line through it and the last pink block, either vertically or horizontally, so long as the two pink blocks used lie on the border of the grid.  In this case it is a vertical line.",true,1.869707
expv4,training,0a2bc7440a3e9429c42d42eab82f8449,0a2bc7440a3e9429c42d42eab82f8449_a9f96cdd.json,a9f96cdd.json,4,1,31,true,|00030|00000|00080|,"Recreate the patter shown in Example Output 1, but shift it relative to the position of the dark orange square. In this case, shift 3 units to the right.","Recreate the patter shown in Example Output 1, but shift it relative to the position of the dark orange square. In this case, shift 3 units to the right.",true,1.860000
expv4,training,ee11e1dac29bc47c4e9c5835aea7cd76,ee11e1dac29bc47c4e9c5835aea7cd76_e73095fd.json,e73095fd.json,3,1,107,true,|000000050000000000|000000050000000000|555000050000000000|445555555555555555|555000050000005000|000000050000005000|000000050000005000|000000050000055550|000005555500054450|555555444555554455|050005444500054450|050005555500055550|050000050000000000|555000050000000000|545000050000000000|555000050000000000|,I followed the task demonstration examples provided.,I followed the task demonstration examples provided.,true,2.064309
expv4,training,5fde4ab8eee63fa6c91654a05319ca6f,5fde4ab8eee63fa6c91654a05319ca6f_6aa20dc0.json,6aa20dc0.json,3,1,121,true,|3333333333333333333333|3333333333444888333333|3333333333444888333333|3333333333444888333333|3333338433888333888333|3333383833888333888333|3333318333888333888333|3333333333333888111333|3333333333333888111333|3333333333333888111333|3333333333333333333333|3333333333333333333333|3333333333333333333333|3183333333333881133333|3838333333333881133333|3384333333388338833333|3333333333388338833333|3333333333344883333333|3333333333344883333333|3333333333333333333333|3333333333333333333333|3333333333333333333333|,I thought the rules were to find the completed shape with the light blue and fill in the remaining parts of the incomplete shaped with the dark blue and yellow blocks only. ,I thought the rules were to find the completed shape with the light blue and fill in the remaining parts of the incomplete shaped with the dark blue and yellow blocks only. ,true,1.520646
expv4,training,ae3861ba6649329e8f4472a1d335e9fa,ae3861ba6649329e8f4472a1d335e9fa_f25fbde4.json,f25fbde4.json,3,1,129,true,|0044004400|0044004400|4400440044|4400440044|0044004400|0044004400|,the shape needed to be doubled in sized and fill up the entire grid,the shape needed to be doubled in sized and fill up the entire grid,true,2.023529
