participant_id,task_name,task_type,n_off_path,n_edit_steps,n_target_cells,frac_wrong_color,frac_wrong_coord,mean_dist_to_target,rand_baseline_dist,dist_delta,color_relevance,rand_baseline_color,color_delta,off_path_rate
2f3c34f6804cc1410db866e589d5c3dc,7c008303.json,training,0,0,0,,,,,,,0.0,,
34f7e4efcb37ae73f626d6a331b50cc1,7c008303.json,training,3,3,14,1.0,0.0,0.3333333333333333,2.1175,1.784166666666667,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.21428571428571427
4affd3ef9a848d16093358ca301886e6,7c008303.json,training,0,0,0,,,,,,,0.0,,
5106f81a3451091e5b4732254e974268,7c008303.json,training,3,1,14,1.0,0.0,1.0,2.1175,1.1175000000000002,1.0,0.4444444444444444,0.5555555555555556,0.21428571428571427
5ceaf89932280233189336e8c517ef9b,7c008303.json,training,0,0,0,,,,,,,0.0,,
5d83a52178e710721682244db8e23eb6,7c008303.json,training,11,11,14,1.0,0.0,0.0,2.1175,2.1175,1.0,0.4444444444444444,0.5555555555555556,0.7857142857142857
60961232d00d04a020d7581a31a45ae9,7c008303.json,training,7,5,14,1.0,0.0,2.0,2.1175,0.11750000000000016,1.0,0.4444444444444444,0.5555555555555556,0.5
8535b691c896c6d2b410e7ab8529853a,7c008303.json,training,0,0,0,,,,,,,0.0,,
8a6618e02b27c51ec7af66e0482f9598,7c008303.json,training,0,0,0,,,,,,,0.0,,
97da5a6d4139e31e47e05fbc5f7f799c,7c008303.json,training,1,1,14,1.0,0.0,0.0,2.1175,2.1175,1.0,0.4444444444444444,0.5555555555555556,0.07142857142857142
a0f38b9a45451557246895e3d404e584,7c008303.json,training,0,0,0,,,,,,,0.0,,
a2c073e4409210c5b6b79573b6ceedd4,7c008303.json,training,0,0,0,,,,,,,0.0,,
ac8d7e981b3e6bdefa2b1fe14203fb19,7c008303.json,training,14,14,14,1.0,0.0,0.0,2.1175,2.1175,0.0,0.4444444444444444,-0.4444444444444444,1.0
b4d97dd14bcb2d4d0d05bd04928a7e2b,7c008303.json,training,0,0,0,,,,,,,0.0,,
c4d476d58119fdac1ed7f099e9e1715f,7c008303.json,training,12,12,14,1.0,0.0,0.08333333333333333,2.1175,2.0341666666666667,0.5,0.4444444444444444,0.05555555555555558,0.8571428571428571
ca10f9fa3b6c0be47a8f8df216bec019,7c008303.json,training,0,0,0,,,,,,,0.0,,
ea1172b7221bde42e6a5235374647630,7c008303.json,training,6,4,14,0.25,0.75,4.25,2.1175,-2.1325,1.0,0.4444444444444444,0.5555555555555556,0.42857142857142855
f19b058ef0092b8ff31f580c73e9dc51,7c008303.json,training,0,0,0,,,,,,,0.0,,
08ac042547937929f95d827a01c90ec2,7ddcd7ec.json,training,13,13,8,1.0,0.0,1.9230769230769231,2.7065,0.783423076923077,1.0,0.1111111111111111,0.8888888888888888,1.625
19f69ac203258689f6823e2c49cea6b7,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
36793173c12b1a99895b5b11dfce3dfb,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
3a51fb2241834d80cd557f6649157744,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
3ffa84ee2470b02c06148ebf4edbe973,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
627649179882e0b0ec32bd350ca2024a,7ddcd7ec.json,training,2,2,8,1.0,0.0,3.0,2.7065,-0.29349999999999987,1.0,0.1111111111111111,0.8888888888888888,0.25
62a8e2cd997625ce65a1b66be0412469,7ddcd7ec.json,training,1,1,8,1.0,0.0,1.0,2.7065,1.7065000000000001,1.0,0.1111111111111111,0.8888888888888888,0.125
63dcb241b88d5ac635590dddbb2fb733,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
7bf2de15d2719f7807d751b52df3dbbf,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
b0b57f34f75c4b922e70f7e4a0b4ab94,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
b9d3dceebe1c4fd1f649004aa37859ef,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
f52e60932613eae87a17b9d58bbc3e4c,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
37289334396727fffe878187ca738a35,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
87563262df7b34f3c5962f9020fcc0bb,7ddcd7ec.json,training,0,0,0,,,,,,,0.0,,
11a56e8dce08aebca1bde3b782a2ef6c,7df24a62.json,training,0,0,0,,,,,,,0.0,,
3c709e4bca3db77f2b9cbac235be2acc,7df24a62.json,training,1,1,39,1.0,0.0,12.0,7.6825,-4.3175,0.0,0.1111111111111111,-0.1111111111111111,0.02564102564102564
55acab6561e513481ecd71a9e0b9fd3a,7df24a62.json,training,0,0,0,,,,,,,0.0,,
5a2f015f138b57c89d21f179d9920da7,7df24a62.json,training,3,3,39,1.0,0.0,1.0,7.6825,6.6825,1.0,0.1111111111111111,0.8888888888888888,0.07692307692307693
e6210f1ee7117b9150301badf4abb2b5,7df24a62.json,training,0,0,0,,,,,,,0.0,,
a57d172babad17f6614f6cb26d288892,7df24a62.json,training,0,0,0,,,,,,,0.0,,
0f911d7964c190a572b144e9c393533f,7e0986d6.json,training,0,0,0,,,,,,,0.0,,
11a56e8dce08aebca1bde3b782a2ef6c,7e0986d6.json,training,0,0,0,,,,,,,0.0,,
31a818b33a93e222cc78dbfe1a8bc7fd,7e0986d6.json,training,0,0,0,,,,,,,0.0,,
3c709e4bca3db77f2b9cbac235be2acc,7e0986d6.json,training,1,1,13,1.0,0.0,2.0,2.258,0.258,1.0,0.2222222222222222,0.7777777777777778,0.07692307692307693
96272dec10d650fcc9002e47bc766a63,7e0986d6.json,training,0,0,0,,,,,,,0.0,,
a57d172babad17f6614f6cb26d288892,7e0986d6.json,training,0,0,0,,,,,,,0.0,,
0138e26b1db21b7448ede3f6b41368a7,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
0d4a0f8ff95703ca2eb155521d9f612c,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
0ee1bfab25305de4803f1080215642b4,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
11b4ca1730847a2dd2dc8294a5286d22,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
2123a17da297fccbe7e2623903b25517,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
384a07c78a4bb1e7b98f5c585adea52c,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
3c709e4bca3db77f2b9cbac235be2acc,7f4411dc.json,training,1,1,10,1.0,0.0,3.0,1.899,-1.101,0.0,0.1111111111111111,-0.1111111111111111,0.1
3f79667dd7a47977c46aa3cfdd923fe0,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
54c0be96e41b21eea0aea9a823816606,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
5534fae33ff80a4af7528a52f9a29b7d,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
559a93ee16491182c746993714b7785c,7f4411dc.json,training,2,0,10,,,,1.899,,,0.1111111111111111,,0.2
802c407d4568ef19026e16478fae4bdb,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
80823be5b5aad16ddfbb78763733f2e6,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
959f89b9842091a996604e1753806ae6,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
a22e4c58264de099a0caf3d42b6dabd3,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
a57d172babad17f6614f6cb26d288892,7f4411dc.json,training,1,1,10,1.0,0.0,2.0,1.899,-0.10099999999999998,0.0,0.1111111111111111,-0.1111111111111111,0.1
cfa501159cb573e76f3df064e988e130,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
d25891353b86d0f06d559f652e2bdaf5,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
da1b576b3e719bb309d7c2591a2fdded,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
f659e49b6e0a3f73ca70a8dcda4a94cc,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
fb11b459ca7e8efc451096a15f906516,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
31c9d60f1a463af7bac5180a9835f9f6,7f4411dc.json,training,0,0,0,,,,,,,0.0,,
53c90e146ab9fe7554834b5030b269cc,7f4411dc.json,training,1,1,10,1.0,0.0,1.0,1.899,0.899,0.0,0.1111111111111111,-0.1111111111111111,0.1
0138e26b1db21b7448ede3f6b41368a7,7fe24cdd.json,training,5,3,27,1.0,0.0,0.0,0.3625,0.3625,1.0,0.5555555555555556,0.4444444444444444,0.18518518518518517
069b5bcb5260e313c6c0ca720699b803,7fe24cdd.json,training,5,5,27,1.0,0.0,0.0,0.3625,0.3625,1.0,0.5555555555555556,0.4444444444444444,0.18518518518518517
3c709e4bca3db77f2b9cbac235be2acc,7fe24cdd.json,training,6,6,27,1.0,0.0,0.0,0.3625,0.3625,1.0,0.5555555555555556,0.4444444444444444,0.2222222222222222
80823be5b5aad16ddfbb78763733f2e6,7fe24cdd.json,training,5,5,27,1.0,0.0,0.0,0.3625,0.3625,0.6,0.5555555555555556,0.0444444444444444,0.18518518518518517
959f89b9842091a996604e1753806ae6,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
99820d664927a31792470aa731ee2fa5,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
a22e4c58264de099a0caf3d42b6dabd3,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
a57d172babad17f6614f6cb26d288892,7fe24cdd.json,training,8,8,27,1.0,0.0,0.0,0.3625,0.3625,1.0,0.5555555555555556,0.4444444444444444,0.2962962962962963
c08a651efdec0448e032948cd492b2a0,7fe24cdd.json,training,3,3,27,1.0,0.0,0.0,0.3625,0.3625,1.0,0.5555555555555556,0.4444444444444444,0.1111111111111111
c2e51a8b64ca5c5c1efdac73db7bdfbc,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
cfa501159cb573e76f3df064e988e130,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
d25891353b86d0f06d559f652e2bdaf5,7fe24cdd.json,training,2,2,27,1.0,0.0,0.5,0.3625,-0.1375,1.0,0.5555555555555556,0.4444444444444444,0.07407407407407407
fb11b459ca7e8efc451096a15f906516,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
2123a17da297fccbe7e2623903b25517,7fe24cdd.json,training,4,4,27,1.0,0.0,0.25,0.3625,0.11249999999999999,1.0,0.5555555555555556,0.4444444444444444,0.14814814814814814
31c9d60f1a463af7bac5180a9835f9f6,7fe24cdd.json,training,2,0,27,,,,0.3625,,,0.5555555555555556,,0.07407407407407407
384a07c78a4bb1e7b98f5c585adea52c,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
802c407d4568ef19026e16478fae4bdb,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
3f79667dd7a47977c46aa3cfdd923fe0,7fe24cdd.json,training,0,0,0,,,,,,,0.0,,
0138e26b1db21b7448ede3f6b41368a7,80af3007.json,training,1,1,42,1.0,0.0,1.0,5.46,4.46,1.0,0.2222222222222222,0.7777777777777778,0.023809523809523808
03a36ced2e0df61cb2f93ced068e83a1,80af3007.json,training,18,18,42,1.0,0.0,1.0,5.46,4.46,1.0,0.2222222222222222,0.7777777777777778,0.42857142857142855
31c9d60f1a463af7bac5180a9835f9f6,80af3007.json,training,9,9,42,1.0,0.0,1.0,5.46,4.46,1.0,0.2222222222222222,0.7777777777777778,0.21428571428571427
80823be5b5aad16ddfbb78763733f2e6,80af3007.json,training,2,2,42,1.0,0.0,1.0,5.46,4.46,1.0,0.2222222222222222,0.7777777777777778,0.047619047619047616
959f89b9842091a996604e1753806ae6,80af3007.json,training,18,18,42,1.0,0.0,1.0,5.46,4.46,1.0,0.2222222222222222,0.7777777777777778,0.42857142857142855
9d10627e92170e1adcc463f6dcfcb159,80af3007.json,training,1,1,42,1.0,0.0,1.0,5.46,4.46,1.0,0.2222222222222222,0.7777777777777778,0.023809523809523808
802c407d4568ef19026e16478fae4bdb,80af3007.json,training,0,0,0,,,,,,,0.0,,
0138e26b1db21b7448ede3f6b41368a7,810b9b61.json,training,0,0,0,,,,,,,0.0,,
04a63b44aa5dc7b9fa3cb54018622769,810b9b61.json,training,0,0,0,,,,,,,0.0,,
0f911d7964c190a572b144e9c393533f,810b9b61.json,training,0,0,0,,,,,,,0.0,,
2123a17da297fccbe7e2623903b25517,810b9b61.json,training,17,17,24,1.0,0.0,5.0,2.143,-2.857,1.0,0.1111111111111111,0.8888888888888888,0.7083333333333334
31c9d60f1a463af7bac5180a9835f9f6,810b9b61.json,training,0,0,0,,,,,,,0.0,,
384a07c78a4bb1e7b98f5c585adea52c,810b9b61.json,training,3,3,24,1.0,0.0,4.0,2.143,-1.8570000000000002,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.125
3f79667dd7a47977c46aa3cfdd923fe0,810b9b61.json,training,7,7,24,1.0,0.0,1.1428571428571428,2.143,1.000142857142857,0.5714285714285714,0.1111111111111111,0.4603174603174603,0.2916666666666667
54c0be96e41b21eea0aea9a823816606,810b9b61.json,training,0,0,0,,,,,,,0.0,,
559a93ee16491182c746993714b7785c,810b9b61.json,training,0,0,0,,,,,,,0.0,,
6e8b87dd3f3994881c74e6b51ba3776d,810b9b61.json,training,0,0,0,,,,,,,0.0,,
802c407d4568ef19026e16478fae4bdb,810b9b61.json,training,1,1,24,1.0,0.0,6.0,2.143,-3.857,0.0,0.1111111111111111,-0.1111111111111111,0.041666666666666664
959f89b9842091a996604e1753806ae6,810b9b61.json,training,1,1,24,1.0,0.0,3.0,2.143,-0.8570000000000002,0.0,0.1111111111111111,-0.1111111111111111,0.041666666666666664
a22e4c58264de099a0caf3d42b6dabd3,810b9b61.json,training,0,0,0,,,,,,,0.0,,
a9fd2523f8aab42fab3d623ac7895165,810b9b61.json,training,0,0,0,,,,,,,0.0,,
c7f8f6ce9884ce3a74d12a7a31f6ec6e,810b9b61.json,training,0,0,0,,,,,,,0.0,,
cfa501159cb573e76f3df064e988e130,810b9b61.json,training,0,0,0,,,,,,,0.0,,
d25891353b86d0f06d559f652e2bdaf5,810b9b61.json,training,0,0,0,,,,,,,0.0,,
fb11b459ca7e8efc451096a15f906516,810b9b61.json,training,3,3,24,1.0,0.0,1.0,2.143,1.1429999999999998,1.0,0.1111111111111111,0.8888888888888888,0.125
5534fae33ff80a4af7528a52f9a29b7d,810b9b61.json,training,0,0,0,,,,,,,0.0,,
573cc73465f8c69fbe8d857adcea12eb,810b9b61.json,training,0,0,0,,,,,,,0.0,,
0d4a0f8ff95703ca2eb155521d9f612c,810b9b61.json,training,0,0,0,,,,,,,0.0,,
11b4ca1730847a2dd2dc8294a5286d22,810b9b61.json,training,0,0,0,,,,,,,0.0,,
80823be5b5aad16ddfbb78763733f2e6,810b9b61.json,training,0,0,0,,,,,,,0.0,,
0138e26b1db21b7448ede3f6b41368a7,82819916.json,training,4,4,28,1.0,0.0,0.0,1.55,1.55,1.0,0.5555555555555556,0.4444444444444444,0.14285714285714285
2123a17da297fccbe7e2623903b25517,82819916.json,training,2,2,28,1.0,0.0,0.5,1.55,1.05,1.0,0.5555555555555556,0.4444444444444444,0.07142857142857142
31c9d60f1a463af7bac5180a9835f9f6,82819916.json,training,8,8,28,1.0,0.0,1.5,1.55,0.050000000000000044,0.625,0.5555555555555556,0.06944444444444442,0.2857142857142857
384a07c78a4bb1e7b98f5c585adea52c,82819916.json,training,2,2,28,1.0,0.0,0.5,1.55,1.05,1.0,0.5555555555555556,0.4444444444444444,0.07142857142857142
5534fae33ff80a4af7528a52f9a29b7d,82819916.json,training,3,3,28,1.0,0.0,0.3333333333333333,1.55,1.2166666666666668,1.0,0.5555555555555556,0.4444444444444444,0.10714285714285714
559a93ee16491182c746993714b7785c,82819916.json,training,0,0,0,,,,,,,0.0,,
573cc73465f8c69fbe8d857adcea12eb,82819916.json,training,1,1,28,1.0,0.0,1.0,1.55,0.55,0.0,0.5555555555555556,-0.5555555555555556,0.03571428571428571
802c407d4568ef19026e16478fae4bdb,82819916.json,training,0,0,0,,,,,,,0.0,,
80823be5b5aad16ddfbb78763733f2e6,82819916.json,training,1,1,28,1.0,0.0,0.0,1.55,1.55,1.0,0.5555555555555556,0.4444444444444444,0.03571428571428571
a1726e860b2b9ee81c63be858359d19e,82819916.json,training,16,16,28,1.0,0.0,0.0,1.55,1.55,1.0,0.5555555555555556,0.4444444444444444,0.5714285714285714
d25891353b86d0f06d559f652e2bdaf5,82819916.json,training,0,0,0,,,,,,,0.0,,
f076bb4cb6e46d77872910f2120690e4,82819916.json,training,4,4,28,1.0,0.0,0.0,1.55,1.55,1.0,0.5555555555555556,0.4444444444444444,0.14285714285714285
3f79667dd7a47977c46aa3cfdd923fe0,82819916.json,training,0,0,0,,,,,,,0.0,,
959f89b9842091a996604e1753806ae6,82819916.json,training,0,0,0,,,,,,,0.0,,
a22e4c58264de099a0caf3d42b6dabd3,82819916.json,training,0,0,0,,,,,,,0.0,,
fb11b459ca7e8efc451096a15f906516,82819916.json,training,0,0,0,,,,,,,0.0,,
83fa2a897e84d2828c500bb340f92f8d,83302e8f.json,training,1,1,474,1.0,0.0,1.0,0.378,-0.622,1.0,0.2222222222222222,0.7777777777777778,0.002109704641350211
e97b01b2b6caf817135950e1e81d18b9,83302e8f.json,training,0,0,0,,,,,,,0.0,,
f1b9ce4e8bbbd4cf7658000030063259,83302e8f.json,training,1,1,474,1.0,0.0,1.0,0.378,-0.622,1.0,0.2222222222222222,0.7777777777777778,0.002109704641350211
ee75b0042f4a2e6e46e567608663d77d,834ec97d.json,training,0,0,0,,,,,,,0.0,,
04a63b44aa5dc7b9fa3cb54018622769,834ec97d.json,training,1,1,25,1.0,0.0,0.0,3.423,3.423,0.0,0.2222222222222222,-0.2222222222222222,0.04
e97b01b2b6caf817135950e1e81d18b9,834ec97d.json,training,0,0,0,,,,,,,0.0,,
1ae93fbf23e0e8330f43bf9983a1fe2a,8403a5d5.json,training,0,0,0,,,,,,,0.0,,
ad19c6b7b9c74e4aa50f3994ef295fe0,8403a5d5.json,training,0,0,0,,,,,,,0.0,,
fc778fd62d0345dcab08c8a5b1e2e41b,8403a5d5.json,training,0,0,0,,,,,,,0.0,,
7c5a2b7aa2e0d2f7d2b8d75764a8077f,8403a5d5.json,training,0,0,0,,,,,,,0.0,,
e495ca4d74f9d62a8396c094a93c2032,8403a5d5.json,training,0,0,0,,,,,,,0.0,,
104e63de43442ce89c5839f8712b6583,846bdb03.json,training,2,0,27,,,,3.9305,,,0.4444444444444444,,0.07407407407407407
133920c4c4f59b0ccb1e2b2b9037fb4d,846bdb03.json,training,0,0,0,,,,,,,0.0,,
ee75b0042f4a2e6e46e567608663d77d,846bdb03.json,training,4,4,27,1.0,0.0,0.0,3.9305,3.9305,1.0,0.4444444444444444,0.5555555555555556,0.14814814814814814
287cf23755310bb9e8a3a2cf10eda058,846bdb03.json,training,2,2,27,1.0,0.0,1.0,3.9305,2.9305,1.0,0.4444444444444444,0.5555555555555556,0.07407407407407407
0551addd41d9876eb18bc6cb5c1e698b,855e0971.json,training,0,0,0,,,,,,,0.0,,
287cf23755310bb9e8a3a2cf10eda058,855e0971.json,training,0,0,0,,,,,,,0.0,,
44749b34fa707ed3fc41a5d95662ba13,855e0971.json,training,1,0,16,,,,2.7615,,,0.1111111111111111,,0.0625
881ce8318e980e526e22b219d83ebd23,855e0971.json,training,0,0,0,,,,,,,0.0,,
93a134360ea60c0d8e066a30122742d8,855e0971.json,training,0,0,0,,,,,,,0.0,,
9bdc44f39ffaca394834f2ca247e4679,855e0971.json,training,0,0,0,,,,,,,0.0,,
b0f10c0db79e55b652683f14500efad2,855e0971.json,training,2,2,16,1.0,0.0,1.5,2.7615,1.2614999999999998,1.0,0.1111111111111111,0.8888888888888888,0.125
b7d41f06c9766a87c0749b302dc84b79,855e0971.json,training,0,0,0,,,,,,,0.0,,
c3e7df97dcf4835ff92bff871e7e4a34,855e0971.json,training,0,0,0,,,,,,,0.0,,
e19a7333c23f83be137a51ec537f9613,855e0971.json,training,1,1,16,1.0,0.0,1.0,2.7615,1.7614999999999998,1.0,0.1111111111111111,0.8888888888888888,0.0625
e50624c58c0db044b7a82f65e89f295d,855e0971.json,training,0,0,0,,,,,,,0.0,,
fcb244a86ddc5371c7c368d001d8cb7a,855e0971.json,training,1,1,16,1.0,0.0,1.0,2.7615,1.7614999999999998,1.0,0.1111111111111111,0.8888888888888888,0.0625
0551addd41d9876eb18bc6cb5c1e698b,85c4e7cd.json,training,0,0,0,,,,,,,0.0,,
25c479b3a670f80770242190d6b0a1a8,85c4e7cd.json,training,1,1,168,1.0,0.0,1.0,0.1515,-0.8485,1.0,0.6666666666666666,0.33333333333333337,0.005952380952380952
287cf23755310bb9e8a3a2cf10eda058,85c4e7cd.json,training,6,6,168,1.0,0.0,0.0,0.1515,0.1515,1.0,0.6666666666666666,0.33333333333333337,0.03571428571428571
8c0ab5403e1a2ee998e611c7fe5357e0,85c4e7cd.json,training,3,3,168,1.0,0.0,0.0,0.1515,0.1515,0.0,0.6666666666666666,-0.6666666666666666,0.017857142857142856
1ff91660afa988cc3dea74b222a1b9a9,868de0fa.json,training,1,1,134,1.0,0.0,3.0,1.452,-1.548,0.0,0.2222222222222222,-0.2222222222222222,0.007462686567164179
25184258e23814286057d7f171261b1a,868de0fa.json,training,0,0,0,,,,,,,0.0,,
2a9f88a280e5a494865b11e466663ff0,868de0fa.json,training,50,50,134,1.0,0.0,0.86,1.452,0.592,0.02,0.2222222222222222,-0.20222222222222222,0.373134328358209
fab4ec6a0f4a4c7b60e7b216d9e2ba94,868de0fa.json,training,2,2,134,1.0,0.0,0.0,1.452,1.452,0.0,0.2222222222222222,-0.2222222222222222,0.014925373134328358
0325bcc6197384a736c8a6daf0871e63,868de0fa.json,training,0,0,0,,,,,,,0.0,,
8d56dfd1928ffe671d3b72155bc069a4,868de0fa.json,training,0,0,0,,,,,,,0.0,,
415a22ec2436001c46248d2a75bde2d2,8731374e.json,training,2,2,55,1.0,0.0,1.0,5.7285,4.7285,1.0,0.2222222222222222,0.7777777777777778,0.03636363636363636
711d0c02b8e764941f0b4e87d382f5d2,8731374e.json,training,0,0,0,,,,,,,0.0,,
e5ffd1b663c372eba4d3c448892815d7,8731374e.json,training,2,0,55,,,,5.7285,,,0.2222222222222222,,0.03636363636363636
a424d5c3ec30af6593c94a81beb067d2,8731374e.json,training,0,0,0,,,,,,,0.0,,
25bb4292d5ee41e6ebd0379d679b7db3,88a10436.json,training,0,0,0,,,,,,,0.0,,
3750bf86a762bba929b583e49a0265e4,88a10436.json,training,0,0,0,,,,,,,0.0,,
63abf018481b5ee48f4b2f85b36e7abc,88a10436.json,training,0,0,0,,,,,,,0.0,,
6cf9e9d24833aa3f3f94e0af878c34d8,88a10436.json,training,0,0,0,,,,,,,0.0,,
8d33a4bbfd09368f0064ce40c08d9c60,88a10436.json,training,0,0,0,,,,,,,0.0,,
93a134360ea60c0d8e066a30122742d8,88a10436.json,training,0,0,0,,,,,,,0.0,,
8d56dfd1928ffe671d3b72155bc069a4,88a10436.json,training,0,0,0,,,,,,,0.0,,
0ee1bfab25305de4803f1080215642b4,88a62173.json,training,2,0,1,,,,3.4105,,,0.1111111111111111,,2.0
1d6395d60dbc19640f0d0f76f1408e4f,88a62173.json,training,2,0,1,,,,3.4105,,,0.1111111111111111,,2.0
25bb4292d5ee41e6ebd0379d679b7db3,88a62173.json,training,0,0,0,,,,,,,0.0,,
287cf23755310bb9e8a3a2cf10eda058,88a62173.json,training,0,0,0,,,,,,,0.0,,
3750bf86a762bba929b583e49a0265e4,88a62173.json,training,2,2,1,1.0,0.0,1.5,3.4105,1.9104999999999999,0.0,0.1111111111111111,-0.1111111111111111,2.0
9a23174c113cfa3bee401d2ef6bb216a,88a62173.json,training,0,0,0,,,,,,,0.0,,
1ae93fbf23e0e8330f43bf9983a1fe2a,890034e9.json,training,3,3,18,1.0,0.0,1.0,7.7805,6.7805,1.0,0.1111111111111111,0.8888888888888888,0.16666666666666666
25bb4292d5ee41e6ebd0379d679b7db3,890034e9.json,training,0,0,0,,,,,,,0.0,,
2b51f7c49cad5753db361b45f3060e2b,890034e9.json,training,0,0,0,,,,,,,0.0,,
3750bf86a762bba929b583e49a0265e4,890034e9.json,training,0,0,0,,,,,,,0.0,,
8d33a4bbfd09368f0064ce40c08d9c60,890034e9.json,training,0,0,0,,,,,,,0.0,,
b5089cbaa2f5e18824ed9536cd98f155,890034e9.json,training,0,0,0,,,,,,,0.0,,
c0841ccd8b2c5b64b36888e79697cb1a,890034e9.json,training,83,79,18,0.8987341772151899,0.10126582278481013,9.949367088607595,7.7805,-2.1688670886075947,0.1518987341772152,0.1111111111111111,0.04078762306610409,4.611111111111111
f659e49b6e0a3f73ca70a8dcda4a94cc,890034e9.json,training,1,1,18,1.0,0.0,1.0,7.7805,6.7805,1.0,0.1111111111111111,0.8888888888888888,0.05555555555555555
51ea0c62ad9d4e9b12f8f225b9c20bb0,890034e9.json,training,26,26,18,1.0,0.0,6.5,7.7805,1.2805,0.0,0.1111111111111111,-0.1111111111111111,1.4444444444444444
881ce8318e980e526e22b219d83ebd23,890034e9.json,training,0,0,0,,,,,,,0.0,,
edc7850dd3c0836d716b05ecde40f5f0,890034e9.json,training,0,0,0,,,,,,,0.0,,
25bb4292d5ee41e6ebd0379d679b7db3,8a004b2b.json,training,0,0,0,,,,,,,0.0,,
2b51f7c49cad5753db361b45f3060e2b,8a004b2b.json,training,1,1,64,1.0,0.0,2.0,3.5915,1.5915,0.0,0.1111111111111111,-0.1111111111111111,0.015625
51ea0c62ad9d4e9b12f8f225b9c20bb0,8a004b2b.json,training,0,0,0,,,,,,,0.0,,
b5089cbaa2f5e18824ed9536cd98f155,8a004b2b.json,training,4,3,64,1.0,0.0,2.0,3.5915,1.5915,1.0,0.1111111111111111,0.8888888888888888,0.0625
e1d8dd7b600f5bfadfee6223e3837408,8a004b2b.json,training,7,4,64,1.0,0.0,1.0,3.5915,2.5915,1.0,0.1111111111111111,0.8888888888888888,0.109375
3750bf86a762bba929b583e49a0265e4,8a004b2b.json,training,0,0,0,,,,,,,0.0,,
428b4b4e051aeab3f8497f904430092a,8a004b2b.json,training,4,4,64,1.0,0.0,10.5,3.5915,-6.9085,0.0,0.1111111111111111,-0.1111111111111111,0.0625
8d33a4bbfd09368f0064ce40c08d9c60,8a004b2b.json,training,0,0,0,,,,,,,0.0,,
c0841ccd8b2c5b64b36888e79697cb1a,8a004b2b.json,training,0,0,0,,,,,,,0.0,,
da1b576b3e719bb309d7c2591a2fdded,8a004b2b.json,training,4,4,64,1.0,0.0,1.0,3.5915,2.5915,1.0,0.1111111111111111,0.8888888888888888,0.0625
428b4b4e051aeab3f8497f904430092a,8be77c9e.json,training,1,0,9,,,,0.968,,,0.2222222222222222,,0.1111111111111111
4498e7fd3e811b883afa98ece42455c1,8be77c9e.json,training,2,2,9,1.0,0.0,0.0,0.968,0.968,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222
48bdadcd8f364464b34aa3dddb9f1cb6,8be77c9e.json,training,0,0,0,,,,,,,0.0,,
51ea0c62ad9d4e9b12f8f225b9c20bb0,8be77c9e.json,training,0,0,0,,,,,,,0.0,,
7b1f4554bd5281b869e2275fc62f5736,8be77c9e.json,training,0,0,0,,,,,,,0.0,,
8d4bccbd49897bb8db64007cf714e1a5,8be77c9e.json,training,0,0,0,,,,,,,0.0,,
93a134360ea60c0d8e066a30122742d8,8be77c9e.json,training,1,1,9,1.0,0.0,0.0,0.968,0.968,1.0,0.2222222222222222,0.7777777777777778,0.1111111111111111
b5089cbaa2f5e18824ed9536cd98f155,8be77c9e.json,training,0,0,0,,,,,,,0.0,,
